12.6891484831	20.0843577086
14.5085759228	17.8344519121
12.6295829619	18.9499801591
12.4368585547	17.7355588475
12.0835515008	19.8364988589
12.844285144	19.7511588045
11.59498587	18.6298751136
12.235537703	18.7032089572
12.2608695696	19.9092969392
14.3886144891	18.8158438408
12.078876634	20.6154121338
12.9030345062	20.6455212084
11.4929952527	19.0028665032
13.014516349	20.4432566885
12.4682694778	19.7671667228
13.5526915869	21.0063226207
13.5304322429	19.849433207
11.9377729129	21.5220043627
11.813245303	19.097112881
14.6515812665	18.0350838012
11.7810436262	19.8939781747
11.2981553837	19.1643807881
11.6088069943	20.6873216436
14.8858696364	22.1854005575
11.0137068156	20.9671657638
12.7357901545	20.001272437
13.0838933849	19.408953273
13.4681039462	19.0998198708
14.0082141818	17.9000116678
11.8451573213	19.6336849293
14.9817974639	19.5975009923
11.3142415407	19.0019903336
12.3888063333	18.511550044
12.4046121029	19.9088021465
13.5363752945	19.9119872073
14.3019687082	18.8955648488
13.1649132698	19.2294401056
12.2185492418	18.3981695817
13.8793039215	18.208641152
10.587409236	19.6758359497
11.7322284754	18.7708566957
12.6235566943	20.6114606625
14.7214185892	19.2165604233
13.4839857769	18.5787897977
13.3402630084	18.6326861746
13.8416635879	19.7782139083
13.8184376994	19.1431433412
13.8872168462	19.8001845818
13.6986791728	21.0871727418
11.5127223045	20.1065379171
10.4021370459	19.4371349598
13.1016801539	18.5909169796
12.5473945358	19.9649581492
14.2531735496	19.739363973
14.4964416372	20.0090732023
12.0846168375	19.0114728883
13.6962729947	19.6928965501
13.5749527146	18.9993239807
11.2915962744	19.3230365394
12.6833160239	20.0622493228
14.0870627015	20.836067591
14.169490578	18.8439818098
13.6339351413	18.9434327728
14.7735741948	19.5629584461
12.9707596407	20.4285389193
12.752384258	19.8560415828
12.6135312673	18.7520286651
12.3634448528	19.0239250561
14.0491658978	17.8440108959
14.0832393675	19.832251386
13.7426797161	20.6640403539
12.9117136767	20.269532637
13.1455077331	17.2941972711
12.7829966807	17.9282243186
13.2270907308	20.0537828588
12.0644140847	18.8799954538
13.6048766741	17.4113507249
12.2332760562	17.5527107156
12.794380274	20.0735150096
14.8273977587	20.4918284767
11.9839296564	18.866707661
14.1405769501	19.8695301392
15.1257055725	18.6087614699
13.6986574765	20.6272667727
13.8034825015	18.679199576
13.7819556627	19.4466361173
12.480004367	17.88375039
11.0980908472	19.2739634121
12.9963140152	19.1087607187
13.253879095	19.0499649681
11.0508080243	19.1211760523
13.3222786681	19.3361671376
12.6971822956	19.6995331016
14.3428337963	21.6977206712
13.3477900573	20.9743248741
13.7568001056	17.1557651874
12.6566143942	20.4042854883
11.2219937075	17.4216645271
11.7461099022	20.773545709
13.5072628196	19.482802535
7.31424941834	13.7761564708
6.19868143168	14.163912448
7.15077274469	13.0324145356
5.87108556825	13.5589032616
6.8847986113	13.367759463
6.17143840336	14.242211472
5.91521400663	13.5250844363
6.09666208751	13.3731993033
5.60944679783	14.0076070054
5.85125976043	13.1319870404
7.62169717246	14.837212762
6.3957479549	12.318047981
7.00933178031	12.266118895
6.07050887554	13.2749312663
6.51713191414	13.2443811525
6.8609427712	13.5202917329
7.49824760513	14.3933235135
5.87667530344	14.0088211216
6.13590332509	13.3729564639
6.59101384265	13.3453127899
7.24178982759	14.5099731289
6.18232214099	13.3820155041
5.70893844544	12.415278668
5.8292202622	14.6534060987
7.54824018301	10.7826031615
5.73339255543	12.5451477404
5.73837148868	12.5848414694
6.2298091235	13.6116731781
6.74522697643	13.1220230423
6.80841811955	12.8920095657
6.16887524713	13.5982419563
6.97295998071	13.825497897
5.21952999691	13.1666962411
7.03336743906	13.3654327135
5.64010299794	11.4982132595
5.6950630511	12.7054655592
8.62996036465	13.6873951369
5.58177219321	12.4599806546
7.07349552466	13.6468551962
7.48707050024	13.0349539078
7.0901021317	12.1055576821
5.43814829517	12.1845354419
5.42505345998	12.4893930579
6.02811901053	12.1275691056
6.1764611323	14.0175354886
7.19383087611	14.8016678801
6.97775094839	14.3033252932
5.99497772666	12.8113553315
6.12856167653	14.2550381776
4.9042921782	13.9969478307
7.79523417867	12.6612194988
7.72495204016	12.3944762158
7.991280555	13.8051850158
6.7932144939	13.0905571976
6.53116478767	12.5873544402
6.29123982149	13.937547255
6.78680243172	13.4659080504
7.39979737913	14.4317407385
8.02679791429	15.05695561
6.74295684072	11.4271654442
7.10743861391	10.1332807969
8.20528050085	12.4474722775
5.7547814315	13.5816730315
6.47078567243	12.7442577367
6.47439737514	13.1512609619
7.65286826961	11.8252300489
7.19805459841	13.8570886326
6.67118139978	13.9830670993
8.04647728838	13.7873633959
7.66907248652	12.6482530673
7.25574435523	13.8023928868
7.29826029467	11.6850517353
6.2167565019	14.7401070769
8.55533883132	14.2607301362
7.18984168083	12.4153296895
6.79597622683	11.9754497581
5.56762016893	12.1562068639
9.01456708113	13.805594661
6.46866664039	13.6184244019
6.14053279252	14.7748828345
3.46108853299	14.081582132
4.60202067873	10.9657568069
6.03257711804	11.2058872933
8.14692303765	12.3939702506
7.74239774468	12.1488557501
6.67497173162	11.6173132076
6.21539772716	12.9751338626
7.10880117042	14.7381083336
7.24436701938	11.9751357738
7.6964003126	13.8198652974
7.15342022155	13.7136756412
6.87549696601	13.7895051353
6.87945051397	13.910231585
6.63480187849	13.3105113997
5.75037598433	14.2839633927
6.94626620141	12.2737838395
7.59881160092	14.154271822
5.98586994635	12.3687663748
8.0006112189	12.3037366989
6.80260451333	11.0694458876
8.23687837591	2.89432288589
6.09355773975	3.10956878912
7.18461407929	3.7506784176
6.41651784088	2.51262748011
6.98994082288	1.55538741446
5.20073780007	3.28837084111
5.94762207901	0.266852830412
6.50827297136	0.295392566426
6.95038908178	3.25809308392
7.02386271038	1.85684332881
7.06149736311	1.76209032319
6.01865020621	2.15887562035
7.47208599466	3.16792627523
5.27064094243	4.29688227686
5.27910675805	2.19789236583
6.43726210354	2.61092598128
7.04278078907	2.32401596511
7.34117932437	1.89921566938
7.33030767563	0.911291568855
6.51032027729	1.42671903116
6.43639578929	0.374047721309
7.27458893496	1.98644567299
7.10888513435	2.63798835941
8.58783444569	-0.03207434503
6.65072245611	2.52140360566
6.61756055995	1.16461842257
6.85055189446	1.23856783916
6.0799285898	3.50755704662
7.61075061188	2.60056486793
6.57146672689	2.5271489597
6.64933256152	0.171655035009
7.29769114399	1.16975604531
7.84927493058	2.83543070926
7.72377457242	2.13039274872
6.38845867214	-0.371745051589
7.14984688753	2.8438262505
7.58237225958	2.37855389137
5.09518179389	1.689686393
5.46387009531	0.369245492319
6.98105090269	2.87864991919
6.62582464233	2.65897525979
7.63690062558	2.53773228022
6.08935878076	2.16503515375
8.31237858272	0.953264097963
5.77602147603	2.31736938486
7.1478361386	4.09919707696
8.70803670334	2.75542330489
5.05067930024	1.11642516968
7.24281734222	1.67168770947
6.62126246427	1.9660508621
8.0954269422	2.27629797923
6.8301863886	2.32240515073
8.34314186963	2.96265070263
7.34021878811	1.84285760721
4.9699498156	2.4087174656
8.94914587584	1.95459747288
6.53597402795	2.10439463457
8.95977601786	2.25642662411
5.43490649355	1.23720282624
7.5417568364	-0.290998755983
7.30316262312	2.99153758403
6.20498153665	2.26124911047
6.50379067038	1.86414332013
5.2072046008	1.77307912922
8.06431723746	2.48970205119
6.26741982395	2.19103395836
6.79341895426	2.13981195799
8.57814692904	3.0777613934
7.53196833028	2.33641658012
6.33964444352	1.65004525793
7.11634474245	2.69378398093
7.32669587775	1.70250093842
6.39571028726	2.78378871579
6.22263959948	1.13403765739
6.63668120045	1.77488759821
7.05194925897	2.67362059008
7.44956891797	2.73472238718
6.44027026768	3.15661469656
7.1514052793	2.64593339182
7.00048223751	1.86184916623
7.74495678591	1.51164569921
7.21160803206	2.92480845913
6.91483713337	0.524561521656
7.74020210798	2.49694003362
5.84185179688	2.48277189176
6.20240399584	2.47662683982
4.26683276196	1.17673379166
5.74667077886	1.03238927747
9.29560426254	2.11182016682
6.32168288865	2.5492470039
5.4829331458	2.56288344763
6.03061793569	3.75813532772
8.12633417421	2.09197957493
9.5298394243	2.36650907374
6.01960910068	1.87380864247
6.31452576248	2.63521352518
6.95000893205	1.97475252405
8.46295681375	1.70627636684
7.14772067324	2.58802654052
8.02548315593	3.05449982227
